nodes,techs,costs,timesteps,cost_operation_variable
netherlands,battery,monetary,2019-01-02 15:00:00,0.0
netherlands,battery,monetary,2019-01-02 16:00:00,23.75222134272782
netherlands,battery,monetary,2019-01-02 17:00:00,171.96409912074063
netherlands,battery,monetary,2019-01-02 18:00:00,403.72800136792273
netherlands,battery,monetary,2019-01-02 19:00:00,458.0355335441293
netherlands,battery,monetary,2019-01-02 20:00:00,344.4073355355649
netherlands,battery,monetary,2019-01-02 21:00:00,143.90225377172186
netherlands,battery,monetary,2019-01-02 22:00:00,0.0
netherlands,battery,monetary,2019-01-02 23:00:00,0.0
netherlands,battery,monetary,2019-01-03 00:00:00,0.0
netherlands,battery,monetary,2019-01-03 01:00:00,0.0
netherlands,battery,monetary,2019-01-03 02:00:00,0.0
netherlands,battery,monetary,2019-01-03 03:00:00,0.0
netherlands,battery,monetary,2019-01-03 04:00:00,0.0
netherlands,battery,monetary,2019-01-03 05:00:00,0.0
netherlands,battery,monetary,2019-01-03 06:00:00,32.606558067828956
netherlands,battery,monetary,2019-01-03 07:00:00,304.11075892130145
netherlands,battery,monetary,2019-01-03 08:00:00,215.43560555394112
netherlands,battery,monetary,2019-01-03 09:00:00,27.974008720002544
netherlands,battery,monetary,2019-01-03 10:00:00,0.0
netherlands,battery,monetary,2019-01-03 11:00:00,0.0
netherlands,battery,monetary,2019-01-03 12:00:00,0.0
netherlands,battery,monetary,2019-01-03 13:00:00,321.1032974370998
netherlands,battery,monetary,2019-01-03 14:00:00,750.5488137784699
netherlands,battery,monetary,2019-01-03 15:00:00,809.6088499304263
netherlands,battery,monetary,2019-01-03 16:00:00,759.273386962037
netherlands,battery,monetary,2019-01-03 17:00:00,532.8575576565244
netherlands,battery,monetary,2019-01-03 18:00:00,656.8305109632905
netherlands,battery,monetary,2019-01-03 19:00:00,1001.2330861005688
netherlands,battery,monetary,2019-01-03 20:00:00,969.003239616545
netherlands,battery,monetary,2019-01-03 21:00:00,630.2265324784884
netherlands,battery,monetary,2019-01-03 22:00:00,509.1210791666851
netherlands,battery,monetary,2019-01-03 23:00:00,603.7959586000702
netherlands,battery,monetary,2019-01-04 00:00:00,667.2577109543755
netherlands,battery,monetary,2019-01-04 01:00:00,556.6679491336342
netherlands,battery,monetary,2019-01-04 02:00:00,350.8100582660852
netherlands,battery,monetary,2019-01-04 03:00:00,92.21652324497028
netherlands,battery,monetary,2019-01-04 04:00:00,0.0
netherlands,battery,monetary,2019-01-04 05:00:00,0.0
netherlands,battery,monetary,2019-01-04 06:00:00,0.0
netherlands,battery,monetary,2019-01-04 07:00:00,0.0
netherlands,battery,monetary,2019-01-04 08:00:00,0.0
netherlands,battery,monetary,2019-01-04 09:00:00,0.0
netherlands,battery,monetary,2019-01-04 10:00:00,0.0
netherlands,battery,monetary,2019-01-04 11:00:00,0.0
netherlands,battery,monetary,2019-01-04 12:00:00,0.0
netherlands,battery,monetary,2019-01-04 13:00:00,0.0
netherlands,battery,monetary,2019-01-04 14:00:00,0.0
netherlands,battery,monetary,2019-01-04 15:00:00,0.0
netherlands,battery,monetary,2019-01-04 16:00:00,0.0
netherlands,battery,monetary,2019-01-04 17:00:00,0.0
netherlands,battery,monetary,2019-01-04 18:00:00,0.0
netherlands,battery,monetary,2019-01-04 19:00:00,0.0
netherlands,battery,monetary,2019-01-04 20:00:00,0.0
netherlands,battery,monetary,2019-01-04 21:00:00,0.0
netherlands,battery,monetary,2019-01-04 22:00:00,0.0
netherlands,battery,monetary,2019-01-04 23:00:00,0.0
netherlands,battery,monetary,2019-01-05 00:00:00,0.0
netherlands,battery,monetary,2019-01-05 01:00:00,0.0
netherlands,battery,monetary,2019-01-05 02:00:00,0.0
netherlands,battery,monetary,2019-01-05 03:00:00,0.0
netherlands,battery,monetary,2019-01-05 04:00:00,0.0
netherlands,battery,monetary,2019-01-05 05:00:00,0.0
netherlands,battery,monetary,2019-01-05 06:00:00,0.0
netherlands,battery,monetary,2019-01-05 07:00:00,0.0
netherlands,battery,monetary,2019-01-05 08:00:00,0.0
netherlands,battery,monetary,2019-01-05 09:00:00,0.0
netherlands,battery,monetary,2019-01-05 10:00:00,0.0
netherlands,battery,monetary,2019-01-05 11:00:00,0.0
netherlands,battery,monetary,2019-01-05 12:00:00,0.0
netherlands,battery,monetary,2019-01-05 13:00:00,0.0
netherlands,battery,monetary,2019-01-05 14:00:00,0.0
netherlands,battery,monetary,2019-01-05 15:00:00,0.0
netherlands,battery,monetary,2019-01-05 16:00:00,0.0
netherlands,battery,monetary,2019-01-05 17:00:00,0.0
netherlands,battery,monetary,2019-01-05 18:00:00,0.0
netherlands,battery,monetary,2019-01-05 19:00:00,0.0
netherlands,battery,monetary,2019-01-05 20:00:00,0.0
netherlands,battery,monetary,2019-01-05 21:00:00,0.0
netherlands,battery,monetary,2019-01-05 22:00:00,0.0
netherlands,battery,monetary,2019-01-05 23:00:00,0.0
netherlands,battery,monetary,2019-01-06 00:00:00,0.0
netherlands,battery,monetary,2019-01-06 01:00:00,0.0
netherlands,battery,monetary,2019-01-06 02:00:00,0.0
netherlands,battery,monetary,2019-01-06 03:00:00,0.0
netherlands,battery,monetary,2019-01-06 04:00:00,0.0
netherlands,battery,monetary,2019-01-06 05:00:00,0.0
netherlands,battery,monetary,2019-01-06 06:00:00,0.0
netherlands,battery,monetary,2019-01-06 07:00:00,202.55852641947746
netherlands,battery,monetary,2019-01-06 08:00:00,262.98488099247305
netherlands,battery,monetary,2019-01-06 09:00:00,237.42114053288685
netherlands,battery,monetary,2019-01-06 10:00:00,155.4617878835139
netherlands,battery,monetary,2019-01-06 11:00:00,62.99593836089798
netherlands,battery,monetary,2019-01-06 12:00:00,0.0
netherlands,battery,monetary,2019-01-06 13:00:00,266.1818031882173
netherlands,battery,monetary,2019-01-06 14:00:00,647.3646236894158
netherlands,battery,monetary,2019-01-06 15:00:00,876.0755654669708
netherlands,battery,monetary,2019-01-06 16:00:00,956.5889890987681
netherlands,battery,monetary,2019-01-06 17:00:00,701.7088327378835
netherlands,battery,monetary,2019-01-06 18:00:00,516.0770005874631
netherlands,battery,monetary,2019-01-06 19:00:00,506.39750369753966
netherlands,battery,monetary,2019-01-06 20:00:00,609.1735452361569
netherlands,battery,monetary,2019-01-06 21:00:00,650.3051822229211
netherlands,battery,monetary,2019-01-06 22:00:00,694.6354992665837
netherlands,battery,monetary,2019-01-06 23:00:00,622.1728035081596
netherlands,battery,monetary,2019-01-07 00:00:00,379.35465591491754
netherlands,battery,monetary,2019-01-07 01:00:00,188.97822997172224
netherlands,battery,monetary,2019-01-07 02:00:00,100.71132767000933
netherlands,battery,monetary,2019-01-07 03:00:00,12.518982068202888
netherlands,battery,monetary,2019-01-07 04:00:00,0.0
netherlands,battery,monetary,2019-01-07 05:00:00,0.0
netherlands,battery,monetary,2019-01-07 06:00:00,56.45319635319232
netherlands,battery,monetary,2019-01-07 07:00:00,283.6300185464342
netherlands,battery,monetary,2019-01-07 08:00:00,264.04313755390683
netherlands,battery,monetary,2019-01-07 09:00:00,88.735149685078
netherlands,battery,monetary,2019-01-07 10:00:00,0.0
netherlands,battery,monetary,2019-01-07 11:00:00,0.0
netherlands,battery,monetary,2019-01-07 12:00:00,0.0
netherlands,battery,monetary,2019-01-07 13:00:00,0.0
netherlands,battery,monetary,2019-01-07 14:00:00,0.0
netherlands,battery,monetary,2019-01-07 15:00:00,0.0
netherlands,battery,monetary,2019-01-07 16:00:00,0.0
netherlands,battery,monetary,2019-01-07 17:00:00,0.0
netherlands,battery,monetary,2019-01-07 18:00:00,0.0
netherlands,battery,monetary,2019-01-07 19:00:00,0.0
netherlands,battery,monetary,2019-01-07 20:00:00,0.0
netherlands,battery,monetary,2019-01-07 21:00:00,0.0
netherlands,battery,monetary,2019-01-07 22:00:00,0.0
netherlands,battery,monetary,2019-01-07 23:00:00,0.0
netherlands,battery,monetary,2019-01-08 00:00:00,0.0
netherlands,battery,monetary,2019-01-08 01:00:00,0.0
netherlands,battery,monetary,2019-01-08 02:00:00,0.0
netherlands,battery,monetary,2019-01-08 03:00:00,0.0
netherlands,battery,monetary,2019-01-08 04:00:00,0.0
netherlands,battery,monetary,2019-01-08 05:00:00,0.0
netherlands,battery,monetary,2019-01-08 06:00:00,0.0
netherlands,battery,monetary,2019-01-08 07:00:00,0.0
netherlands,battery,monetary,2019-01-08 08:00:00,0.0
netherlands,battery,monetary,2019-01-08 09:00:00,0.0
netherlands,battery,monetary,2019-01-08 10:00:00,0.0
netherlands,battery,monetary,2019-01-08 11:00:00,0.0
netherlands,battery,monetary,2019-01-08 12:00:00,0.0
netherlands,battery,monetary,2019-01-08 13:00:00,0.0
netherlands,battery,monetary,2019-01-08 14:00:00,0.0
netherlands,battery,monetary,2019-01-08 15:00:00,0.0
netherlands,battery,monetary,2019-01-08 16:00:00,0.0
netherlands,battery,monetary,2019-01-08 17:00:00,0.0
netherlands,battery,monetary,2019-01-08 18:00:00,0.0
netherlands,battery,monetary,2019-01-08 19:00:00,0.0
netherlands,battery,monetary,2019-01-08 20:00:00,0.0
netherlands,battery,monetary,2019-01-08 21:00:00,0.0
netherlands,battery,monetary,2019-01-08 22:00:00,0.0
netherlands,battery,monetary,2019-01-08 23:00:00,0.0
netherlands,battery,monetary,2019-01-09 00:00:00,0.0
netherlands,battery,monetary,2019-01-09 01:00:00,0.0
netherlands,battery,monetary,2019-01-09 02:00:00,0.0
netherlands,battery,monetary,2019-01-09 03:00:00,0.0
netherlands,battery,monetary,2019-01-09 04:00:00,0.0
netherlands,battery,monetary,2019-01-09 05:00:00,0.0
netherlands,battery,monetary,2019-01-09 06:00:00,0.0
netherlands,battery,monetary,2019-01-09 07:00:00,0.0
netherlands,battery,monetary,2019-01-09 08:00:00,0.0
netherlands,battery,monetary,2019-01-09 09:00:00,0.0
netherlands,battery,monetary,2019-01-09 10:00:00,0.0
netherlands,battery,monetary,2019-01-09 11:00:00,0.0
netherlands,battery,monetary,2019-01-09 12:00:00,0.0
netherlands,battery,monetary,2019-01-09 13:00:00,0.0
netherlands,battery,monetary,2019-01-09 14:00:00,0.0
netherlands,battery,monetary,2019-01-09 15:00:00,0.0
netherlands,battery,monetary,2019-01-09 16:00:00,0.0
netherlands,battery,monetary,2019-01-09 17:00:00,0.0
netherlands,battery,monetary,2019-01-09 18:00:00,0.0
netherlands,battery,monetary,2019-01-09 19:00:00,0.0
netherlands,battery,monetary,2019-01-09 20:00:00,0.0
netherlands,battery,monetary,2019-01-09 21:00:00,0.0
netherlands,battery,monetary,2019-01-09 22:00:00,0.0
netherlands,battery,monetary,2019-01-09 23:00:00,0.0
netherlands,battery,monetary,2019-01-10 00:00:00,0.0
netherlands,battery,monetary,2019-01-10 01:00:00,0.0
netherlands,battery,monetary,2019-01-10 02:00:00,0.0
netherlands,battery,monetary,2019-01-10 03:00:00,0.0
netherlands,battery,monetary,2019-01-10 04:00:00,0.0
netherlands,battery,monetary,2019-01-10 05:00:00,0.0
netherlands,battery,monetary,2019-01-10 06:00:00,644.3865292323889
netherlands,battery,monetary,2019-01-10 07:00:00,1095.6736352324822
netherlands,battery,monetary,2019-01-10 08:00:00,1183.764750764899
netherlands,battery,monetary,2019-01-10 09:00:00,1020.276124663491
netherlands,battery,monetary,2019-01-10 10:00:00,776.9225506459202
netherlands,battery,monetary,2019-01-10 11:00:00,485.5554400485008
netherlands,battery,monetary,2019-01-10 12:00:00,267.3820865403716
netherlands,battery,monetary,2019-01-10 13:00:00,294.6593233560363
netherlands,battery,monetary,2019-01-10 14:00:00,528.0200787375775
netherlands,battery,monetary,2019-01-10 15:00:00,726.8981350368077
netherlands,battery,monetary,2019-01-10 16:00:00,778.1855702811556
netherlands,battery,monetary,2019-01-10 17:00:00,633.8369950348152
netherlands,battery,monetary,2019-01-10 18:00:00,509.8193380246312
netherlands,battery,monetary,2019-01-10 19:00:00,265.1739966901872
netherlands,battery,monetary,2019-01-10 20:00:00,0.0
netherlands,battery,monetary,2019-01-10 21:00:00,0.0
netherlands,battery,monetary,2019-01-10 22:00:00,0.0
netherlands,battery,monetary,2019-01-10 23:00:00,0.0
netherlands,battery,monetary,2019-01-11 00:00:00,0.0
netherlands,battery,monetary,2019-01-11 01:00:00,0.0
netherlands,battery,monetary,2019-01-11 02:00:00,0.0
netherlands,battery,monetary,2019-01-11 03:00:00,0.0
netherlands,battery,monetary,2019-01-11 04:00:00,0.0
netherlands,battery,monetary,2019-01-11 05:00:00,0.0
netherlands,battery,monetary,2019-01-11 06:00:00,0.0
netherlands,battery,monetary,2019-01-11 07:00:00,0.0
netherlands,battery,monetary,2019-01-11 08:00:00,0.0
netherlands,battery,monetary,2019-01-11 09:00:00,0.0
netherlands,battery,monetary,2019-01-11 10:00:00,0.0
netherlands,battery,monetary,2019-01-11 11:00:00,0.0
netherlands,battery,monetary,2019-01-11 12:00:00,0.0
netherlands,battery,monetary,2019-01-11 13:00:00,0.0
netherlands,battery,monetary,2019-01-11 14:00:00,0.0
netherlands,battery,monetary,2019-01-11 15:00:00,0.0
netherlands,battery,monetary,2019-01-11 16:00:00,0.0
netherlands,battery,monetary,2019-01-11 17:00:00,0.0
netherlands,battery,monetary,2019-01-11 18:00:00,0.0
netherlands,battery,monetary,2019-01-11 19:00:00,0.0
netherlands,battery,monetary,2019-01-11 20:00:00,0.0
netherlands,battery,monetary,2019-01-11 21:00:00,0.0
netherlands,battery,monetary,2019-01-11 22:00:00,0.0
netherlands,battery,monetary,2019-01-11 23:00:00,0.0
netherlands,battery,monetary,2019-01-12 00:00:00,0.0
netherlands,battery,monetary,2019-01-12 01:00:00,0.0
netherlands,battery,monetary,2019-01-12 02:00:00,0.0
netherlands,battery,monetary,2019-01-12 03:00:00,0.0
netherlands,battery,monetary,2019-01-12 04:00:00,0.0
netherlands,battery,monetary,2019-01-12 05:00:00,0.0
netherlands,battery,monetary,2019-01-12 06:00:00,0.0
netherlands,battery,monetary,2019-01-12 07:00:00,0.0
netherlands,battery,monetary,2019-01-12 08:00:00,0.0
netherlands,battery,monetary,2019-01-12 09:00:00,0.0
netherlands,battery,monetary,2019-01-12 10:00:00,0.0
netherlands,battery,monetary,2019-01-12 11:00:00,0.0
netherlands,battery,monetary,2019-01-12 12:00:00,0.0
netherlands,battery,monetary,2019-01-12 13:00:00,0.0
netherlands,battery,monetary,2019-01-12 14:00:00,0.0
netherlands,battery,monetary,2019-01-12 15:00:00,0.0
netherlands,battery,monetary,2019-01-12 16:00:00,0.0
netherlands,battery,monetary,2019-01-12 17:00:00,0.0
netherlands,battery,monetary,2019-01-12 18:00:00,0.0
netherlands,battery,monetary,2019-01-12 19:00:00,0.0
netherlands,battery,monetary,2019-01-12 20:00:00,0.0
netherlands,battery,monetary,2019-01-12 21:00:00,0.0
netherlands,battery,monetary,2019-01-12 22:00:00,0.0
netherlands,battery,monetary,2019-01-12 23:00:00,0.0
netherlands,battery,monetary,2019-01-13 00:00:00,0.0
netherlands,battery,monetary,2019-01-13 01:00:00,0.0
netherlands,battery,monetary,2019-01-13 02:00:00,0.0
netherlands,battery,monetary,2019-01-13 03:00:00,0.0
netherlands,battery,monetary,2019-01-13 04:00:00,0.0
netherlands,battery,monetary,2019-01-13 05:00:00,0.0
netherlands,battery,monetary,2019-01-13 06:00:00,0.0
netherlands,battery,monetary,2019-01-13 07:00:00,0.0
netherlands,battery,monetary,2019-01-13 08:00:00,0.0
netherlands,battery,monetary,2019-01-13 09:00:00,0.0
netherlands,battery,monetary,2019-01-13 10:00:00,0.0
netherlands,battery,monetary,2019-01-13 11:00:00,0.0
netherlands,battery,monetary,2019-01-13 12:00:00,0.0
netherlands,battery,monetary,2019-01-13 13:00:00,0.0
netherlands,battery,monetary,2019-01-13 14:00:00,0.0
netherlands,battery,monetary,2019-01-13 15:00:00,0.0
netherlands,battery,monetary,2019-01-13 16:00:00,0.0
netherlands,battery,monetary,2019-01-13 17:00:00,0.0
netherlands,battery,monetary,2019-01-13 18:00:00,0.0
netherlands,battery,monetary,2019-01-13 19:00:00,0.0
netherlands,battery,monetary,2019-01-13 20:00:00,0.0
netherlands,battery,monetary,2019-01-13 21:00:00,0.0
netherlands,battery,monetary,2019-01-13 22:00:00,0.0
netherlands,battery,monetary,2019-01-13 23:00:00,0.0
netherlands,battery,monetary,2019-01-14 00:00:00,0.0
netherlands,battery,monetary,2019-01-14 01:00:00,0.0
netherlands,battery,monetary,2019-01-14 02:00:00,0.0
netherlands,battery,monetary,2019-01-14 03:00:00,0.0
netherlands,battery,monetary,2019-01-14 04:00:00,0.0
netherlands,battery,monetary,2019-01-14 05:00:00,0.0
netherlands,battery,monetary,2019-01-14 06:00:00,0.0
netherlands,battery,monetary,2019-01-14 07:00:00,0.0
netherlands,battery,monetary,2019-01-14 08:00:00,0.0
netherlands,battery,monetary,2019-01-14 09:00:00,0.0
netherlands,battery,monetary,2019-01-14 10:00:00,0.0
netherlands,battery,monetary,2019-01-14 11:00:00,0.0
netherlands,battery,monetary,2019-01-14 12:00:00,0.0
netherlands,battery,monetary,2019-01-14 13:00:00,0.0
netherlands,battery,monetary,2019-01-14 14:00:00,0.0
netherlands,battery,monetary,2019-01-14 15:00:00,0.0
netherlands,battery,monetary,2019-01-14 16:00:00,0.0
netherlands,battery,monetary,2019-01-14 17:00:00,0.0
netherlands,battery,monetary,2019-01-14 18:00:00,0.0
netherlands,battery,monetary,2019-01-14 19:00:00,125.14927237268776
netherlands,battery,monetary,2019-01-14 20:00:00,133.44842731111828
netherlands,battery,monetary,2019-01-14 21:00:00,0.0
netherlands,battery,monetary,2019-01-14 22:00:00,0.0
netherlands,battery,monetary,2019-01-14 23:00:00,0.0
netherlands,battery,monetary,2019-01-15 00:00:00,0.0
netherlands,battery,monetary,2019-01-15 01:00:00,0.0
netherlands,battery,monetary,2019-01-15 02:00:00,0.0
netherlands,battery,monetary,2019-01-15 03:00:00,0.0
netherlands,battery,monetary,2019-01-15 04:00:00,0.0
netherlands,battery,monetary,2019-01-15 05:00:00,0.0
netherlands,battery,monetary,2019-01-15 06:00:00,0.0
netherlands,battery,monetary,2019-01-15 07:00:00,0.0
netherlands,battery,monetary,2019-01-15 08:00:00,0.0
netherlands,battery,monetary,2019-01-15 09:00:00,0.0
netherlands,battery,monetary,2019-01-15 10:00:00,0.0
netherlands,battery,monetary,2019-01-15 11:00:00,0.0
netherlands,battery,monetary,2019-01-15 12:00:00,0.0
netherlands,battery,monetary,2019-01-15 13:00:00,0.0
netherlands,battery,monetary,2019-01-15 14:00:00,0.0
netherlands,battery,monetary,2019-01-15 15:00:00,0.0
netherlands,battery,monetary,2019-01-15 16:00:00,0.0
netherlands,battery,monetary,2019-01-15 17:00:00,0.0
netherlands,battery,monetary,2019-01-15 18:00:00,0.0
netherlands,battery,monetary,2019-01-15 19:00:00,0.0
netherlands,battery,monetary,2019-01-15 20:00:00,0.0
netherlands,battery,monetary,2019-01-15 21:00:00,0.0
netherlands,battery,monetary,2019-01-15 22:00:00,0.0
netherlands,battery,monetary,2019-01-15 23:00:00,0.0
netherlands,battery,monetary,2019-01-16 00:00:00,0.0
netherlands,battery,monetary,2019-01-16 01:00:00,0.0
netherlands,battery,monetary,2019-01-16 02:00:00,0.0
netherlands,battery,monetary,2019-01-16 03:00:00,0.0
netherlands,battery,monetary,2019-01-16 04:00:00,0.0
netherlands,battery,monetary,2019-01-16 05:00:00,0.0
netherlands,battery,monetary,2019-01-16 06:00:00,0.0
netherlands,battery,monetary,2019-01-16 07:00:00,0.0
netherlands,battery,monetary,2019-01-16 08:00:00,0.0
netherlands,battery,monetary,2019-01-16 09:00:00,0.0
netherlands,battery,monetary,2019-01-16 10:00:00,0.0
netherlands,battery,monetary,2019-01-16 11:00:00,0.0
netherlands,battery,monetary,2019-01-16 12:00:00,0.0
netherlands,battery,monetary,2019-01-16 13:00:00,0.0
netherlands,battery,monetary,2019-01-16 14:00:00,0.0
netherlands,battery,monetary,2019-01-16 15:00:00,0.0
netherlands,battery,monetary,2019-01-16 16:00:00,0.0
netherlands,battery,monetary,2019-01-16 17:00:00,0.0
netherlands,battery,monetary,2019-01-16 18:00:00,0.0
netherlands,battery,monetary,2019-01-16 19:00:00,0.0
netherlands,battery,monetary,2019-01-16 20:00:00,0.0
netherlands,battery,monetary,2019-01-16 21:00:00,0.0
netherlands,battery,monetary,2019-01-16 22:00:00,0.0
netherlands,battery,monetary,2019-01-16 23:00:00,0.0
netherlands,battery,monetary,2019-01-17 00:00:00,0.0
netherlands,battery,monetary,2019-01-17 01:00:00,0.0
netherlands,battery,monetary,2019-01-17 02:00:00,0.0
netherlands,battery,monetary,2019-01-17 03:00:00,0.0
netherlands,battery,monetary,2019-01-17 04:00:00,0.0
netherlands,battery,monetary,2019-01-17 05:00:00,0.0
netherlands,battery,monetary,2019-01-17 06:00:00,0.0
netherlands,battery,monetary,2019-01-17 07:00:00,0.0
netherlands,battery,monetary,2019-01-17 08:00:00,0.0
netherlands,battery,monetary,2019-01-17 09:00:00,0.0
netherlands,battery,monetary,2019-01-17 10:00:00,0.0
netherlands,battery,monetary,2019-01-17 11:00:00,0.0
netherlands,battery,monetary,2019-01-17 12:00:00,0.0
netherlands,battery,monetary,2019-01-17 13:00:00,0.0
netherlands,battery,monetary,2019-01-17 14:00:00,0.0
netherlands,battery,monetary,2019-01-17 15:00:00,0.0
netherlands,battery,monetary,2019-01-17 16:00:00,0.0
netherlands,battery,monetary,2019-01-17 17:00:00,0.0
netherlands,battery,monetary,2019-01-17 18:00:00,0.0
netherlands,battery,monetary,2019-01-17 19:00:00,0.0
netherlands,battery,monetary,2019-01-17 20:00:00,0.0
netherlands,battery,monetary,2019-01-17 21:00:00,0.0
netherlands,battery,monetary,2019-01-17 22:00:00,0.0
netherlands,battery,monetary,2019-01-17 23:00:00,0.0
netherlands,battery,monetary,2019-01-18 00:00:00,0.0
netherlands,battery,monetary,2019-01-18 01:00:00,432.59796015649334
netherlands,battery,monetary,2019-01-18 02:00:00,1056.8097316469637
netherlands,battery,monetary,2019-01-18 03:00:00,1341.267999752289
netherlands,battery,monetary,2019-01-18 04:00:00,1428.346773007194
netherlands,battery,monetary,2019-01-18 05:00:00,1572.2889408567735
netherlands,battery,monetary,2019-01-18 06:00:00,1665.2491776681097
netherlands,battery,monetary,2019-01-18 07:00:00,1495.1748208465194
netherlands,battery,monetary,2019-01-18 08:00:00,218.81915035492668
netherlands,battery,monetary,2019-01-18 09:00:00,0.0
netherlands,battery,monetary,2019-01-18 10:00:00,0.0
netherlands,battery,monetary,2019-01-18 11:00:00,0.0
netherlands,battery,monetary,2019-01-18 12:00:00,0.0
netherlands,battery,monetary,2019-01-18 13:00:00,0.0
netherlands,battery,monetary,2019-01-18 14:00:00,444.18782666811103
netherlands,battery,monetary,2019-01-18 15:00:00,833.4138020954128
netherlands,battery,monetary,2019-01-18 16:00:00,842.360200169706
netherlands,battery,monetary,2019-01-18 17:00:00,695.155702419846
netherlands,battery,monetary,2019-01-18 18:00:00,639.8546508149875
netherlands,battery,monetary,2019-01-18 19:00:00,533.0320382428619
netherlands,battery,monetary,2019-01-18 20:00:00,356.9925820861491
netherlands,battery,monetary,2019-01-18 21:00:00,187.0278461570305
netherlands,battery,monetary,2019-01-18 22:00:00,105.0024330159219
netherlands,battery,monetary,2019-01-18 23:00:00,59.22541587695391
netherlands,battery,monetary,2019-01-19 00:00:00,0.0
netherlands,battery,monetary,2019-01-19 01:00:00,0.0
netherlands,battery,monetary,2019-01-19 02:00:00,0.0
netherlands,battery,monetary,2019-01-19 03:00:00,0.0
netherlands,battery,monetary,2019-01-19 04:00:00,0.0
netherlands,battery,monetary,2019-01-19 05:00:00,0.0
netherlands,battery,monetary,2019-01-19 06:00:00,0.0
netherlands,battery,monetary,2019-01-19 07:00:00,154.75797185182063
netherlands,battery,monetary,2019-01-19 08:00:00,0.0
netherlands,battery,monetary,2019-01-19 09:00:00,0.0
netherlands,battery,monetary,2019-01-19 10:00:00,0.0
netherlands,battery,monetary,2019-01-19 11:00:00,0.0
netherlands,battery,monetary,2019-01-19 12:00:00,0.0
netherlands,battery,monetary,2019-01-19 13:00:00,0.0
netherlands,battery,monetary,2019-01-19 14:00:00,0.0
netherlands,battery,monetary,2019-01-19 15:00:00,0.0
netherlands,battery,monetary,2019-01-19 16:00:00,0.0
netherlands,battery,monetary,2019-01-19 17:00:00,0.0
netherlands,battery,monetary,2019-01-19 18:00:00,0.0
netherlands,battery,monetary,2019-01-19 19:00:00,0.0
netherlands,battery,monetary,2019-01-19 20:00:00,0.0
netherlands,battery,monetary,2019-01-19 21:00:00,0.0
netherlands,battery,monetary,2019-01-19 22:00:00,0.0
netherlands,battery,monetary,2019-01-19 23:00:00,243.04745798553327
netherlands,battery,monetary,2019-01-20 00:00:00,339.3457260908584
netherlands,battery,monetary,2019-01-20 01:00:00,370.9431879373861
netherlands,battery,monetary,2019-01-20 02:00:00,371.4502854027551
netherlands,battery,monetary,2019-01-20 03:00:00,377.16162104738305
netherlands,battery,monetary,2019-01-20 04:00:00,386.6205549850661
netherlands,battery,monetary,2019-01-20 05:00:00,429.95820915034164
netherlands,battery,monetary,2019-01-20 06:00:00,537.627424282886
netherlands,battery,monetary,2019-01-20 07:00:00,594.8142289404354
netherlands,battery,monetary,2019-01-20 08:00:00,0.0
netherlands,battery,monetary,2019-01-20 09:00:00,0.0
netherlands,battery,monetary,2019-01-20 10:00:00,0.0
netherlands,battery,monetary,2019-01-20 11:00:00,0.0
