nodes,techs,carriers,timesteps,flow_out
netherlands,hydrogen_storage_system,power,2019-01-09 12:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-09 13:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-09 14:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-09 15:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-09 16:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-09 17:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-09 18:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-09 19:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-09 20:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-09 21:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-09 22:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-09 23:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-10 00:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-10 01:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-10 02:00:00,288007.87729051895
netherlands,hydrogen_storage_system,power,2019-01-10 03:00:00,1428194.9617777
netherlands,hydrogen_storage_system,power,2019-01-10 04:00:00,3410001.7268054625
netherlands,hydrogen_storage_system,power,2019-01-10 05:00:00,6504288.702097712
netherlands,hydrogen_storage_system,power,2019-01-10 06:00:00,10056626.0494155
netherlands,hydrogen_storage_system,power,2019-01-10 07:00:00,12628017.577895716
netherlands,hydrogen_storage_system,power,2019-01-10 08:00:00,13914140.19745209
netherlands,hydrogen_storage_system,power,2019-01-10 09:00:00,14520895.68583204
netherlands,hydrogen_storage_system,power,2019-01-10 10:00:00,14707987.270787252
netherlands,hydrogen_storage_system,power,2019-01-10 11:00:00,14402568.244230937
netherlands,hydrogen_storage_system,power,2019-01-10 12:00:00,13958733.907776996
netherlands,hydrogen_storage_system,power,2019-01-10 13:00:00,13312490.228772813
netherlands,hydrogen_storage_system,power,2019-01-10 14:00:00,12627967.027080227
netherlands,hydrogen_storage_system,power,2019-01-10 15:00:00,11814281.699710317
netherlands,hydrogen_storage_system,power,2019-01-10 16:00:00,11602393.67175201
netherlands,hydrogen_storage_system,power,2019-01-10 17:00:00,10499242.139209058
netherlands,hydrogen_storage_system,power,2019-01-10 18:00:00,9491817.379819294
netherlands,hydrogen_storage_system,power,2019-01-10 19:00:00,7907309.870740453
netherlands,hydrogen_storage_system,power,2019-01-10 20:00:00,5822917.0725479415
netherlands,hydrogen_storage_system,power,2019-01-10 21:00:00,4091617.8165990207
netherlands,hydrogen_storage_system,power,2019-01-10 22:00:00,3510899.2965758024
netherlands,hydrogen_storage_system,power,2019-01-10 23:00:00,2351466.284056117
netherlands,hydrogen_storage_system,power,2019-01-11 00:00:00,90816.34881030396
netherlands,hydrogen_storage_system,power,2019-01-11 01:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-11 02:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-11 03:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-11 04:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-11 05:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-11 06:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-11 07:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-11 08:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-11 09:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-11 10:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-11 11:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-11 12:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-11 13:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-11 14:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-11 15:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-11 16:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-11 17:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-11 18:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-11 19:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-11 20:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-11 21:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-11 22:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-11 23:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-12 00:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-12 01:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-12 02:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-12 03:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-12 04:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-12 05:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-12 06:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-12 07:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-12 08:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-12 09:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-12 10:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-12 11:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-12 12:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-12 13:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-12 14:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-12 15:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-12 16:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-12 17:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-12 18:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-12 19:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-12 20:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-12 21:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-12 22:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-12 23:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-13 00:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-13 01:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-13 02:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-13 03:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-13 04:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-13 05:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-13 06:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-13 07:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-13 08:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-13 09:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-13 10:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-13 11:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-13 12:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-13 13:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-13 14:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-13 15:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-13 16:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-13 17:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-13 18:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-13 19:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-13 20:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-13 21:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-13 22:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-13 23:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-14 00:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-14 01:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-14 02:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-14 03:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-14 04:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-14 05:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-14 06:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-14 07:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-14 08:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-14 09:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-14 10:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-14 11:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-14 12:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-14 13:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-14 14:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-14 15:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-14 16:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-14 17:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-14 18:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-14 19:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-14 20:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-14 21:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-14 22:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-14 23:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-15 00:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-15 01:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-15 02:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-15 03:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-15 04:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-15 05:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-15 06:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-15 07:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-15 08:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-15 09:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-15 10:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-15 11:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-15 12:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-15 13:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-15 14:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-15 15:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-15 16:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-15 17:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-15 18:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-15 19:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-15 20:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-15 21:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-15 22:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-15 23:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-16 00:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-16 01:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-16 02:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-16 03:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-16 04:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-16 05:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-16 06:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-16 07:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-16 08:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-16 09:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-16 10:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-16 11:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-16 12:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-16 13:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-16 14:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-16 15:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-16 16:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-16 17:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-16 18:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-16 19:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-16 20:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-16 21:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-16 22:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-16 23:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-17 00:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-17 01:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-17 02:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-17 03:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-17 04:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-17 05:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-17 06:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-17 07:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-17 08:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-17 09:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-17 10:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-17 11:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-17 12:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-17 13:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-17 14:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-17 15:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-17 16:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-17 17:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-17 18:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-17 19:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-17 20:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-17 21:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-17 22:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-17 23:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-18 00:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-18 01:00:00,4498369.547218347
netherlands,hydrogen_storage_system,power,2019-01-18 02:00:00,7908922.547549968
netherlands,hydrogen_storage_system,power,2019-01-18 03:00:00,9687188.57258934
netherlands,hydrogen_storage_system,power,2019-01-18 04:00:00,10516399.365143852
netherlands,hydrogen_storage_system,power,2019-01-18 05:00:00,11613056.720587017
netherlands,hydrogen_storage_system,power,2019-01-18 06:00:00,12460139.688665958
netherlands,hydrogen_storage_system,power,2019-01-18 07:00:00,12084845.24029807
netherlands,hydrogen_storage_system,power,2019-01-18 08:00:00,10270861.900768192
netherlands,hydrogen_storage_system,power,2019-01-18 09:00:00,9329166.26070251
netherlands,hydrogen_storage_system,power,2019-01-18 10:00:00,8704796.302867623
netherlands,hydrogen_storage_system,power,2019-01-18 11:00:00,7794253.024956666
netherlands,hydrogen_storage_system,power,2019-01-18 12:00:00,7151474.3005413
netherlands,hydrogen_storage_system,power,2019-01-18 13:00:00,7763589.423229495
netherlands,hydrogen_storage_system,power,2019-01-18 14:00:00,8073553.373958733
netherlands,hydrogen_storage_system,power,2019-01-18 15:00:00,7316167.572145686
netherlands,hydrogen_storage_system,power,2019-01-18 16:00:00,6754895.070972631
netherlands,hydrogen_storage_system,power,2019-01-18 17:00:00,5636600.893872893
netherlands,hydrogen_storage_system,power,2019-01-18 18:00:00,4959729.571594476
netherlands,hydrogen_storage_system,power,2019-01-18 19:00:00,4036921.318464554
netherlands,hydrogen_storage_system,power,2019-01-18 20:00:00,2782299.7333555287
netherlands,hydrogen_storage_system,power,2019-01-18 21:00:00,1556745.661388034
netherlands,hydrogen_storage_system,power,2019-01-18 22:00:00,751668.6254042871
netherlands,hydrogen_storage_system,power,2019-01-18 23:00:00,193197.30312586855
netherlands,hydrogen_storage_system,power,2019-01-19 00:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-19 01:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-19 02:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-19 03:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-19 04:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-19 05:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-19 06:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-19 07:00:00,714584.588376817
netherlands,hydrogen_storage_system,power,2019-01-19 08:00:00,1460201.9716757452
netherlands,hydrogen_storage_system,power,2019-01-19 09:00:00,1853904.3568534094
netherlands,hydrogen_storage_system,power,2019-01-19 10:00:00,496417.4787037824
netherlands,hydrogen_storage_system,power,2019-01-19 11:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-19 12:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-19 13:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-19 14:00:00,391907.45311964466
netherlands,hydrogen_storage_system,power,2019-01-19 15:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-19 16:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-19 17:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-19 18:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-19 19:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-19 20:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-19 21:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-19 22:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-19 23:00:00,1104619.9395573218
netherlands,hydrogen_storage_system,power,2019-01-20 00:00:00,1986885.964596699
netherlands,hydrogen_storage_system,power,2019-01-20 01:00:00,2557195.3782439847
netherlands,hydrogen_storage_system,power,2019-01-20 02:00:00,2976755.1639168104
netherlands,hydrogen_storage_system,power,2019-01-20 03:00:00,3419974.8444573916
netherlands,hydrogen_storage_system,power,2019-01-20 04:00:00,3879988.176436496
netherlands,hydrogen_storage_system,power,2019-01-20 05:00:00,4501469.02155713
netherlands,hydrogen_storage_system,power,2019-01-20 06:00:00,5429886.797529269
netherlands,hydrogen_storage_system,power,2019-01-20 07:00:00,6527667.842821009
netherlands,hydrogen_storage_system,power,2019-01-20 08:00:00,6544404.514737258
netherlands,hydrogen_storage_system,power,2019-01-20 09:00:00,6519472.021083562
netherlands,hydrogen_storage_system,power,2019-01-20 10:00:00,6500987.698482597
netherlands,hydrogen_storage_system,power,2019-01-20 11:00:00,6575225.791353491
netherlands,hydrogen_storage_system,power,2019-01-20 12:00:00,7065944.943228809
netherlands,hydrogen_storage_system,power,2019-01-20 13:00:00,7915923.133563473
netherlands,hydrogen_storage_system,power,2019-01-20 14:00:00,9039420.257225242
netherlands,hydrogen_storage_system,power,2019-01-20 15:00:00,10384738.439583685
netherlands,hydrogen_storage_system,power,2019-01-20 16:00:00,11667265.82696295
netherlands,hydrogen_storage_system,power,2019-01-20 17:00:00,11815535.244673016
netherlands,hydrogen_storage_system,power,2019-01-20 18:00:00,11764749.211508175
netherlands,hydrogen_storage_system,power,2019-01-20 19:00:00,11720567.622336462
netherlands,hydrogen_storage_system,power,2019-01-20 20:00:00,11476849.102313245
netherlands,hydrogen_storage_system,power,2019-01-20 21:00:00,11063057.990299312
netherlands,hydrogen_storage_system,power,2019-01-20 22:00:00,10459929.947433878
netherlands,hydrogen_storage_system,power,2019-01-20 23:00:00,10156999.365143852
netherlands,hydrogen_storage_system,power,2019-01-21 00:00:00,9921133.121714618
netherlands,hydrogen_storage_system,power,2019-01-21 01:00:00,9702864.338860791
netherlands,hydrogen_storage_system,power,2019-01-21 02:00:00,9450717.250310922
netherlands,hydrogen_storage_system,power,2019-01-21 03:00:00,9232299.474338783
netherlands,hydrogen_storage_system,power,2019-01-21 04:00:00,9488351.750932766
netherlands,hydrogen_storage_system,power,2019-01-21 05:00:00,10680270.905812133
netherlands,hydrogen_storage_system,power,2019-01-21 06:00:00,12410322.547549967
netherlands,hydrogen_storage_system,power,2019-01-21 07:00:00,13267116.072918475
netherlands,hydrogen_storage_system,power,2019-01-21 08:00:00,11645777.015159136
netherlands,hydrogen_storage_system,power,2019-01-21 09:00:00,10433733.182659568
netherlands,hydrogen_storage_system,power,2019-01-21 10:00:00,10311795.856130274
netherlands,hydrogen_storage_system,power,2019-01-21 11:00:00,9900951.379604064
netherlands,hydrogen_storage_system,power,2019-01-21 12:00:00,9737076.916636722
netherlands,hydrogen_storage_system,power,2019-01-21 13:00:00,9949817.015602518
netherlands,hydrogen_storage_system,power,2019-01-21 14:00:00,10490829.813500924
netherlands,hydrogen_storage_system,power,2019-01-21 15:00:00,11061328.028084928
netherlands,hydrogen_storage_system,power,2019-01-21 16:00:00,11368198.115744997
netherlands,hydrogen_storage_system,power,2019-01-21 17:00:00,9787811.666114086
netherlands,hydrogen_storage_system,power,2019-01-21 18:00:00,7661336.118232376
netherlands,hydrogen_storage_system,power,2019-01-21 19:00:00,5063842.794378648
netherlands,hydrogen_storage_system,power,2019-01-21 20:00:00,1826383.3362906165
netherlands,hydrogen_storage_system,power,2019-01-21 21:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-21 22:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-21 23:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-22 00:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-22 01:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-22 02:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-22 03:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-22 04:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-22 05:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-22 06:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-22 07:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-22 08:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-22 09:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-22 10:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-22 11:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-22 12:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-22 13:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-22 14:00:00,0.0
netherlands,hydrogen_storage_system,power,2019-01-22 15:00:00,1534710.9626897685
netherlands,hydrogen_storage_system,power,2019-01-22 16:00:00,2904145.2449217495
netherlands,hydrogen_storage_system,power,2019-01-22 17:00:00,2743491.0637593213
netherlands,hydrogen_storage_system,power,2019-01-22 18:00:00,1969667.574081853
netherlands,hydrogen_storage_system,power,2019-01-22 19:00:00,1433200.695796471
netherlands,hydrogen_storage_system,power,2019-01-22 20:00:00,1343566.195174627
netherlands,hydrogen_storage_system,power,2019-01-22 21:00:00,1032261.6419866597
netherlands,hydrogen_storage_system,power,2019-01-22 22:00:00,1556932.745875215
netherlands,hydrogen_storage_system,power,2019-01-22 23:00:00,2549615.9120305777
netherlands,hydrogen_storage_system,power,2019-01-23 00:00:00,3175402.36166161
netherlands,hydrogen_storage_system,power,2019-01-23 01:00:00,3481766.5913274703
netherlands,hydrogen_storage_system,power,2019-01-23 02:00:00,3598241.7227427745
netherlands,hydrogen_storage_system,power,2019-01-23 03:00:00,3921578.6535942787
netherlands,hydrogen_storage_system,power,2019-01-23 04:00:00,5194479.179255495
netherlands,hydrogen_storage_system,power,2019-01-23 05:00:00,7765603.829450328
netherlands,hydrogen_storage_system,power,2019-01-23 06:00:00,11129999.16706743
netherlands,hydrogen_storage_system,power,2019-01-23 07:00:00,13131605.914469097
netherlands,hydrogen_storage_system,power,2019-01-23 08:00:00,13541157.976428278
netherlands,hydrogen_storage_system,power,2019-01-23 09:00:00,13233788.345585523
netherlands,hydrogen_storage_system,power,2019-01-23 10:00:00,12084019.658964958
netherlands,hydrogen_storage_system,power,2019-01-23 11:00:00,10875488.136958819
netherlands,hydrogen_storage_system,power,2019-01-23 12:00:00,11048539.19656044
netherlands,hydrogen_storage_system,power,2019-01-23 13:00:00,11503062.44630854
netherlands,hydrogen_storage_system,power,2019-01-23 14:00:00,11971339.495253962
netherlands,hydrogen_storage_system,power,2019-01-23 15:00:00,11980608.164999444
netherlands,hydrogen_storage_system,power,2019-01-23 16:00:00,12024877.056297189
netherlands,hydrogen_storage_system,power,2019-01-23 17:00:00,11422678.960865632
netherlands,hydrogen_storage_system,power,2019-01-23 18:00:00,11149293.562557032
netherlands,hydrogen_storage_system,power,2019-01-23 19:00:00,10908318.321946796
netherlands,hydrogen_storage_system,power,2019-01-23 20:00:00,10900890.804742578
netherlands,hydrogen_storage_system,power,2019-01-23 21:00:00,10670858.843545323
netherlands,hydrogen_storage_system,power,2019-01-23 22:00:00,10400417.994362002
netherlands,hydrogen_storage_system,power,2019-01-23 23:00:00,10142833.865765696
netherlands,hydrogen_storage_system,power,2019-01-24 00:00:00,9879103.283475671
netherlands,hydrogen_storage_system,power,2019-01-24 01:00:00,9574233.865765696
netherlands,hydrogen_storage_system,power,2019-01-24 02:00:00,9460098.839482635
netherlands,hydrogen_storage_system,power,2019-01-24 03:00:00,9748773.970897939
netherlands,hydrogen_storage_system,power,2019-01-24 04:00:00,10536118.520023217
netherlands,hydrogen_storage_system,power,2019-01-24 05:00:00,11996721.694303958
netherlands,hydrogen_storage_system,power,2019-01-24 06:00:00,13989319.154879365
netherlands,hydrogen_storage_system,power,2019-01-24 07:00:00,15108971.377251389
netherlands,hydrogen_storage_system,power,2019-01-24 08:00:00,14900723.260420619
netherlands,hydrogen_storage_system,power,2019-01-24 09:00:00,14124448.825751893
netherlands,hydrogen_storage_system,power,2019-01-24 10:00:00,13395892.274748214
netherlands,hydrogen_storage_system,power,2019-01-24 11:00:00,12927800.98319332
netherlands,hydrogen_storage_system,power,2019-01-24 12:00:00,13138693.617810588
netherlands,hydrogen_storage_system,power,2019-01-24 13:00:00,13837116.866807675
netherlands,hydrogen_storage_system,power,2019-01-24 14:00:00,14590126.708973555
netherlands,hydrogen_storage_system,power,2019-01-24 15:00:00,15445775.259738356
netherlands,hydrogen_storage_system,power,2019-01-24 16:00:00,15914651.641737834
netherlands,hydrogen_storage_system,power,2019-01-24 17:00:00,14849423.073211184
netherlands,hydrogen_storage_system,power,2019-01-24 18:00:00,13284635.988724003
netherlands,hydrogen_storage_system,power,2019-01-24 19:00:00,11527046.36481223
netherlands,hydrogen_storage_system,power,2019-01-24 20:00:00,10181155.36199323
netherlands,hydrogen_storage_system,power,2019-01-24 21:00:00,9289286.579139406
netherlands,hydrogen_storage_system,power,2019-01-24 22:00:00,9005783.930519883
netherlands,hydrogen_storage_system,power,2019-01-24 23:00:00,9099487.630461838
netherlands,hydrogen_storage_system,power,2019-01-25 00:00:00,9023106.676146273
netherlands,hydrogen_storage_system,power,2019-01-25 01:00:00,9017252.494983846
netherlands,hydrogen_storage_system,power,2019-01-25 02:00:00,9250808.471519785
netherlands,hydrogen_storage_system,power,2019-01-25 03:00:00,9391811.010944376
netherlands,hydrogen_storage_system,power,2019-01-25 04:00:00,9591462.017826064
netherlands,hydrogen_storage_system,power,2019-01-25 05:00:00,9963342.446480412
netherlands,hydrogen_storage_system,power,2019-01-25 06:00:00,10797288.483707849
netherlands,hydrogen_storage_system,power,2019-01-25 07:00:00,10573789.591346925
